name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Desulfosarcina widdelii	947919	S	3	0	3	0.00000
Desulfobacter postgatei	2293	S	5	0	5	0.00000
Desulfococcus oleovorans	181663	S	2	0	2	0.00000
Desulfatibacillum aliphaticivorans	218208	S	2	0	2	0.00000
Desulfobacterium autotrophicum	2296	S	1	0	1	0.00000
Desulfarculus baarsii	453230	S	20	1	21	0.00001
Bradymonadales bacterium V1718	2600177	S	9	0	9	0.00000
Bradymonas sediminis	1548548	S	1	2	3	0.00000
Desulfomonile tiedjei	2358	S	2	0	2	0.00000
Desulfobacca acetoxidans	60893	S	1	0	1	0.00000
Desulfoglaeba alkanexedens	361111	S	2	0	2	0.00000
Arcobacter halophilus	197482	S	145	0	145	0.00004
Arcobacter cryaerophilus	28198	S	51	0	51	0.00001
Arcobacter cibarius	255507	S	2	0	2	0.00000
Aliiarcobacter faecis	1564138	S	1	0	1	0.00000
Campylobacter blaseri	2042961	S	11	0	11	0.00000
Campylobacter coli	195	S	3	0	3	0.00000
Campylobacter gracilis	824	S	3	0	3	0.00000
Campylobacter fetus	196	S	1	0	1	0.00000
Campylobacter jejuni	197	S	1	0	1	0.00000
Campylobacter concisus	199	S	1	0	1	0.00000
Helicobacter bizzozeronii	56877	S	5	0	5	0.00000
Helicobacter pylori	210	S	1	0	1	0.00000
Helicobacter bilis	37372	S	1	0	1	0.00000
Nitratifractor salsuginis	269261	S	3	0	3	0.00000
Caminibacter mediatlanticus	291048	S	1	0	1	0.00000
Acidithiobacillus ferrivorans	160808	S	29	0	29	0.00001
Acidithiobacillus caldus	33059	S	18	0	18	0.00000
Acidithiobacillus thiooxidans	930	S	14	0	14	0.00000
Acidithiobacillus ferrooxidans	920	S	10	2	12	0.00000
Acidithiobacillus sp. 'AMD consortium'	2614801	S	3	3	6	0.00000
Mariprofundus aestuarium	1921086	S	1	0	1	0.00000
Mariprofundus ferrinatatus	1921087	S	1	0	1	0.00000
Bdellovibrio bacteriovorus	959	S	1	0	1	0.00000
Silvanigrella aquatica	1915309	S	1	0	1	0.00000
Hydrogenophilus thermoluteolus	297	S	1	0	1	0.00000
Listeria monocytogenes	1639	S	344896	12733	357629	0.08720
Listeria innocua	1642	S	237	8	245	0.00006
Listeria welshimeri	1643	S	89	0	89	0.00002
Listeria ivanovii	1638	S	36	368	404	0.00010
Listeria seeligeri	1640	S	26	0	26	0.00001
Listeria weihenstephanensis	1006155	S	15	0	15	0.00000
Listeria sp. PSOL-1	1844999	S	15	0	15	0.00000
Listeria grayi	1641	S	4	0	4	0.00000
Brochothrix thermosphacta	2756	S	2	0	2	0.00000
Bacillus subtilis	1423	S	22399	161422	183821	0.04482
Bacillus vallismortis	72361	S	5679	3738	9417	0.00230
Bacillus tequilensis	227866	S	3069	191	3260	0.00079
Bacillus velezensis	492670	S	1019	10505	11524	0.00281
Bacillus amyloliquefaciens	1390	S	211	1214	1425	0.00035
Bacillus mojavensis	72360	S	848	118	966	0.00024
Bacillus halotolerans	260554	S	126	374	500	0.00012
Bacillus atrophaeus	1452	S	861	41	902	0.00022
Bacillus paralicheniformis	1648923	S	118	13	131	0.00003
Bacillus sonorensis	119858	S	94	5	99	0.00002
Bacillus licheniformis	1402	S	29	219	248	0.00006
Bacillus sp. JS	1127744	S	268	594	862	0.00021
Bacillus sp. MD-5	2009331	S	221	492	713	0.00017
Bacillus sp. THAF10	2587848	S	134	0	134	0.00003
Bacillus sp. NSP9.1	1071078	S	76	0	76	0.00002
Bacillus sp. FJAT-25496	1742359	S	63	0	63	0.00002
Bacillus sp. Y1	352858	S	54	0	54	0.00001
Bacillus sp. FJAT-18017	1705566	S	32	0	32	0.00001
Bacillus sp. X1(2014)	1565991	S	28	0	28	0.00001
Bacillus sp. S3	486398	S	24	0	24	0.00001
Bacillus sp. SB49	1071080	S	21	0	21	0.00001
Bacillus sp. ZY-1-1	2093834	S	19	592	611	0.00015
Bacillus sp. KH172YL63	2709784	S	16	0	16	0.00000
Bacillus sp. Lzh-5	2049935	S	16	12716	12732	0.00310
Bacillus sp. FJAT-42376	2014076	S	10	0	10	0.00000
Bacillus sp. DSL-17	2567941	S	10	0	10	0.00000
Bacillus sp. OxB-1	98228	S	10	0	10	0.00000
Bacillus sp. FJAT-45348	2011012	S	6	0	6	0.00000
Bacillus sp. M4U3P1	2592382	S	5	0	5	0.00000
Bacillus sp. ms-22	2683680	S	5	14	19	0.00000
Bacillus sp. L13 (2020)	2728853	S	4	0	4	0.00000
Bacillus sp. 1NLA3E	666686	S	4	0	4	0.00000
Bacillus sp. YP1	1574141	S	4	546	550	0.00013
Bacillus sp. N3536	2666127	S	3	0	3	0.00000
Bacillus sp. FJAT-14266	1837130	S	3	3587	3590	0.00088
Bacillus sp. 275	1941347	S	2	73	75	0.00002
Bacillus sp. FJAT-22090	1581038	S	2	0	2	0.00000
Bacillus sp. N1-1	2682541	S	2	0	2	0.00000
Bacillus sp. Pc3	1446792	S	2	66	68	0.00002
Bacillus sp. WR11	2448811	S	2	179	181	0.00004
Bacillus sp. SJ-10	563169	S	1	53	54	0.00001
Bacillus sp. WP8	756828	S	1	0	1	0.00000
Bacillus cereus	1396	S	289	3120	3409	0.00083
Bacillus thuringiensis	1428	S	175	767	942	0.00023
Bacillus anthracis	1392	S	100	866	966	0.00024
Bacillus cytotoxicus	580165	S	11	0	11	0.00000
Bacillus mycoides	1405	S	8	0	8	0.00000
Bacillus pseudomycoides	64104	S	4	0	4	0.00000
Bacillus tropicus	2026188	S	3	13	16	0.00000
Bacillus bombysepticus	658666	S	2	11	13	0.00000
Bacillus luti	2026191	S	2	0	2	0.00000
Bacillus sp. ABP14	1892404	S	1	0	1	0.00000
Bacillus sp. HBCD-sjtu	2053832	S	1	0	1	0.00000
Bacillus wiedmannii	1890302	S	1	0	1	0.00000
Bacillus paranthracis	2026186	S	1	1	2	0.00000
Bacillus freudenreichii	1783501	S	460	0	460	0.00011
Bacillus cohnii	33932	S	376	2	378	0.00009
Bacillus intestinalis	1963032	S	267	73439	73706	0.01797
Bacillus thermoamylovorans	35841	S	262	3	265	0.00006
Bacillus pumilus	1408	S	216	132	348	0.00008
Bacillus vietnamensis	218284	S	178	1	179	0.00004
Bacillus circulans	1397	S	87	0	87	0.00002
Bacillus coagulans	1398	S	84	0	84	0.00002
Bacillus marisflavi	189381	S	82	0	82	0.00002
Bacillus glycinifermentans	1664069	S	76	2	78	0.00002
Bacillus megaterium	1404	S	67	119	186	0.00005
Bacillus altitudinis	293387	S	58	127	185	0.00005
Bacillus safensis	561879	S	47	8	55	0.00001
Bacillus smithii	1479	S	42	0	42	0.00001
Bacillus gobiensis	1441095	S	35	0	35	0.00001
Bacillus ciccensis	1670641	S	34	0	34	0.00001
Bacillus cellulosilyticus	1413	S	22	0	22	0.00001
Bacillus filamentosus	1402861	S	21	0	21	0.00001
Bacillus infantis	324767	S	19	0	19	0.00000
Bacillus weihaiensis	1547283	S	16	0	16	0.00000
Bacillus methanolicus	1471	S	12	0	12	0.00000
Bacillus lentus	1467	S	12	0	12	0.00000
Bacillus flexus	86664	S	10	0	10	0.00000
[Brevibacterium] frigoritolerans	450367	S	8	0	8	0.00000
Bacillus horikoshii	79883	S	6	0	6	0.00000
Bacillus simplex	1478	S	3	0	3	0.00000
Bacillus xiamenensis	1178537	S	2	5	7	0.00000
Bacillus gibsonii	79881	S	1	675	676	0.00017
Bacillus miscanthi	2598861	S	1	0	1	0.00000
Bacillus beveridgei	632773	S	1	0	1	0.00000
Alkalihalobacillus halodurans	86665	S	19113	83	19196	0.00468
Alkalihalobacillus pseudofirmus	79885	S	95	0	95	0.00002
Alkalihalobacillus krulwichiae	199441	S	83	0	83	0.00002
Alkalihalobacillus clausii	79880	S	2	0	2	0.00000
Alkalihalobacillus lehensis	300825	S	1	0	1	0.00000
[Bacillus] caldolyticus	1394	S	32	746	778	0.00019
Geobacillus thermocatenulatus	33938	S	10	6	16	0.00000
Geobacillus thermoleovorans	33941	S	2	40	42	0.00001
Geobacillus thermodenitrificans	33940	S	20	0	20	0.00001
Geobacillus genomosp. 3	1921421	S	20	1	21	0.00001
Geobacillus subterraneus	129338	S	13	1	14	0.00000
Geobacillus sp. GHH01	1233873	S	3	6	9	0.00000
Geobacillus sp. C56-T3	691437	S	2	3	5	0.00000
Lysinibacillus sp. SGAir0095	2070463	S	104	8	112	0.00003
Lysinibacillus sp. 2017	2169540	S	2	0	2	0.00000
Lysinibacillus sp. YS11	2072025	S	1	0	1	0.00000
Lysinibacillus timonensis	2086577	S	97	11	108	0.00003
Lysinibacillus sphaericus	1421	S	4	39	43	0.00001
Lysinibacillus fusiformis	28031	S	2	18	20	0.00001
Anoxybacillus amylolyticus	294699	S	5	20	25	0.00001
Parageobacillus thermoglucosidasius	1426	S	33	0	33	0.00001
Parageobacillus genomosp. 1	1295642	S	2	0	2	0.00000
Aeribacillus pallidus	33936	S	30	0	30	0.00001
Peribacillus asahii	228899	S	14	0	14	0.00000
Peribacillus muralis	264697	S	9	0	9	0.00000
Peribacillus butanolivorans	421767	S	5	0	5	0.00000
Mesobacillus foraminis	279826	S	23	0	23	0.00001
Virgibacillus sp. Bac332	2419842	S	12	0	12	0.00000
Virgibacillus sp. SK37	403957	S	5	0	5	0.00000
Virgibacillus sp. 6R	1911587	S	1	0	1	0.00000
Virgibacillus phasianinus	2017483	S	3	0	3	0.00000
Virgibacillus necropolis	163877	S	2	0	2	0.00000
Lentibacillus amyloliquefaciens	1472767	S	16	0	16	0.00000
Lentibacillus sp. CBA3610	2518176	S	4	0	4	0.00000
Fictibacillus arsenicus	255247	S	12	0	12	0.00000
Fictibacillus phosphorivorans	1221500	S	3	0	3	0.00000
Bacillaceae bacterium TKL69	2594883	S	9	0	9	0.00000
Bacillaceae bacterium C02	2654284	S	4	121	125	0.00003
Bacillaceae bacterium C05	2654326	S	1	20	21	0.00001
Oceanobacillus iheyensis	182710	S	8	0	8	0.00000
Salicibibacter halophilus	2502791	S	7	0	7	0.00000
Gracilibacillus sp. SCU50	2663022	S	3	0	3	0.00000
Paraliobacillus sp. X-1125	2213194	S	2	0	2	0.00000
Psychrobacillus sp. AK 1817	2303505	S	1	0	1	0.00000
Salimicrobium jeotgali	1230341	S	1	0	1	0.00000
Pradoshia sp. D12	2651284	S	1	0	1	0.00000
Cytobacillus oceanisediminis	665099	S	1	0	1	0.00000
Metabacillus litoralis	152268	S	1	0	1	0.00000
Halobacillus halophilus	1570	S	1	0	1	0.00000
Staphylococcus aureus	1280	S	136786	11522	148308	0.03616
Staphylococcus saprophyticus	29385	S	562	4	566	0.00014
Staphylococcus epidermidis	1282	S	282	4	286	0.00007
Staphylococcus warneri	1292	S	218	15	233	0.00006
Staphylococcus pseudintermedius	283734	S	106	1	107	0.00003
Staphylococcus capitis	29388	S	55	0	55	0.00001
Staphylococcus auricularis	29379	S	38	0	38	0.00001
Staphylococcus haemolyticus	1283	S	27	1	28	0.00001
Staphylococcus equorum	246432	S	27	4	31	0.00001
Staphylococcus hominis	1290	S	24	0	24	0.00001
Staphylococcus lugdunensis	28035	S	23	0	23	0.00001
Staphylococcus schweitzeri	1654388	S	21	0	21	0.00001
Staphylococcus condimenti	70255	S	21	0	21	0.00001
Staphylococcus pasteuri	45972	S	18	0	18	0.00000
Staphylococcus sciuri	1296	S	18	0	18	0.00000
Staphylococcus simiae	308354	S	13	0	13	0.00000
Staphylococcus fleurettii	150056	S	10	0	10	0.00000
Staphylococcus caprae	29380	S	9	0	9	0.00000
Staphylococcus simulans	1286	S	9	0	9	0.00000
Staphylococcus argenteus	985002	S	9	4	13	0.00000
Staphylococcus stepanovicii	643214	S	8	0	8	0.00000
Staphylococcus cohnii	29382	S	7	0	7	0.00000
Staphylococcus nepalensis	214473	S	7	0	7	0.00000
Staphylococcus pettenkoferi	170573	S	6	0	6	0.00000
Staphylococcus schleiferi	1295	S	5	0	5	0.00000
Staphylococcus felis	46127	S	4	0	4	0.00000
Staphylococcus xylosus	1288	S	4	0	4	0.00000
Staphylococcus arlettae	29378	S	4	0	4	0.00000
Staphylococcus chromogenes	46126	S	3	0	3	0.00000
Staphylococcus vitulinus	71237	S	1	0	1	0.00000
Staphylococcus hyicus	1284	S	1	0	1	0.00000
Staphylococcus agnetis	985762	S	1	0	1	0.00000
Staphylococcus lutrae	155085	S	1	0	1	0.00000
Staphylococcus sp. AntiMn-1	1715860	S	1	2	3	0.00000
Staphylococcus succinus	61015	S	1	0	1	0.00000
Staphylococcus muscae	1294	S	1	0	1	0.00000
Staphylococcus kloosii	29384	S	1	0	1	0.00000
Jeotgalicoccus saudimassiliensis	1461582	S	49	0	49	0.00001
Macrococcus caseolyticus	69966	S	19	1	20	0.00001
Macrococcus canis	1855823	S	4	0	4	0.00000
Salinicoccus halodurans	407035	S	3	0	3	0.00000
Auricoccus indicus	1849491	S	2	0	2	0.00000
Paenibacillus sp. B01	2660554	S	110	128	238	0.00006
Paenibacillus sp. FSL R5-0912	1536771	S	58	145	203	0.00005
Paenibacillus sp. 14171R-81	2704463	S	10	1	11	0.00000
Paenibacillus sp. 32O-W	1695218	S	8	0	8	0.00000
Paenibacillus sp. UniB2	2726185	S	7	9	16	0.00000
Paenibacillus sp. CAA11	1532905	S	5	0	5	0.00000
Paenibacillus sp. IHB B 3084	867076	S	2	0	2	0.00000
Paenibacillus sp. HB172198	2565926	S	2	0	2	0.00000
Paenibacillus sp. FSL R5-0345	1536770	S	1	1	2	0.00000
Paenibacillus sp. 12200R-189	2704462	S	1	0	1	0.00000
Paenibacillus bovis	1616788	S	128	3	131	0.00003
Paenibacillus borealis	160799	S	99	5	104	0.00003
Paenibacillus baekrokdamisoli	1712516	S	76	1	77	0.00002
Paenibacillus sabinae	365617	S	71	2	73	0.00002
Paenibacillus thiaminolyticus	49283	S	53	0	53	0.00001
Paenibacillus stellifer	169760	S	51	2	53	0.00001
Paenibacillus ihbetae	1870820	S	42	1	43	0.00001
Paenibacillus beijingensis	1126833	S	21	0	21	0.00001
Paenibacillus naphthalenovorans	162209	S	18	0	18	0.00000
Paenibacillus larvae	1464	S	16	1	17	0.00000
Paenibacillus antarcticus	253703	S	15	0	15	0.00000
Paenibacillus lautus	1401	S	14	2	16	0.00000
Paenibacillus mucilaginosus	61624	S	13	0	13	0.00000
Paenibacillus lentus	1338368	S	12	0	12	0.00000
Paenibacillus cellulosilyticus	375489	S	11	0	11	0.00000
Paenibacillus graminis	189425	S	8	0	8	0.00000
Paenibacillus yonginensis	1462996	S	5	0	5	0.00000
Paenibacillus polymyxa	1406	S	5	3	8	0.00000
Paenibacillus barcinonensis	198119	S	3	0	3	0.00000
Paenibacillus donghaensis	414771	S	3	0	3	0.00000
Paenibacillus riograndensis	483937	S	3	0	3	0.00000
Paenibacillus jilunlii	682956	S	2	0	2	0.00000
Paenibacillus physcomitrellae	1619311	S	2	0	2	0.00000
Paenibacillus xylanilyticus	248903	S	1	0	1	0.00000
Paenibacillus alvei	44250	S	1	0	1	0.00000
Paenibacillus crassostreae	1763538	S	1	0	1	0.00000
Paenibacillus chitinolyticus	79263	S	1	0	1	0.00000
Paenibacillus durus	44251	S	1	0	1	0.00000
Brevibacillus sp. SCSIO 07484	2496837	S	244	4	248	0.00006
Brevibacillus sp. 7WMA2	2683193	S	1	23	24	0.00001
Brevibacillus agri	51101	S	160	16	176	0.00004
Brevibacillus formosus	54913	S	38	50	88	0.00002
Brevibacillus brevis	1393	S	22	8	30	0.00001
Brevibacillus laterosporus	1465	S	5	19	24	0.00001
Saccharibacillus brassicae	2583377	S	16	0	16	0.00000
Cohnella abietis	2507935	S	5	0	5	0.00000
Cohnella candidum	2674991	S	1	0	1	0.00000
Aneurinibacillus soli	1500254	S	2	0	2	0.00000
Aneurinibacillus sp. XH2	1450761	S	1	0	1	0.00000
Paenibacillaceae bacterium GAS479	1882832	S	2	0	2	0.00000
Thermobacillus composti	377615	S	1	0	1	0.00000
Planococcus plakortidis	1038856	S	105	22	127	0.00003
Planococcus donghaensis	414778	S	55	11	66	0.00002
Planococcus sp. MB-3u-03	2058136	S	24	4	28	0.00001
Planococcus sp. Y42	2213202	S	17	0	17	0.00000
Planococcus sp. PAMC 21323	1526927	S	3	0	3	0.00000
Planococcus maritimus	192421	S	27	3	30	0.00001
Planococcus antarcticus	161360	S	15	2	17	0.00000
Planococcus halocryophilus	1215089	S	1	0	1	0.00000
Planococcus versutus	1302659	S	1	0	1	0.00000
Solibacillus silvestris	76853	S	120	7	127	0.00003
Paenisporosarcina antarctica	417367	S	50	2	52	0.00001
Paenisporosarcina sp. K2R23-3	2320858	S	39	1	40	0.00001
Sporosarcina pasteurii	1474	S	3	3	6	0.00000
Sporosarcina ureae	1571	S	1	0	1	0.00000
Sporosarcina sp. P33	1930764	S	1	1	2	0.00000
Ureibacillus thermosphaericus	51173	S	10	0	10	0.00000
Kurthia sp. 11kri321	1750719	S	2	0	2	0.00000
Jeotgalibacillus malaysiensis	1508404	S	2	0	2	0.00000
Exiguobacterium mexicanum	340146	S	19	6	25	0.00001
Thermoactinomyces vulgaris	2026	S	15	0	15	0.00000
Kroppenstedtia eburnea	714067	S	7	0	7	0.00000
Novibacillus thermophilus	1471761	S	2	0	2	0.00000
Laceyella sacchari	37482	S	1	0	1	0.00000
Kyrpidia tusciae	33943	S	7	0	7	0.00000
Alicyclobacillus acidocaldarius	405212	S	3	0	3	0.00000
[Bacillus] selenitireducens	85683	S	6	0	6	0.00000
Lactobacillus fermentum	1613	S	498570	6960	505530	0.12326
Lactobacillus plantarum	1590	S	508	847	1355	0.00033
Lactobacillus helveticus	1587	S	98	12	110	0.00003
Lactobacillus harbinensis	304207	S	89	0	89	0.00002
Lactobacillus brevis	1580	S	73	0	73	0.00002
Lactobacillus sanfranciscensis	1625	S	68	0	68	0.00002
Lactobacillus reuteri	1598	S	37	0	37	0.00001
Lactobacillus sakei	1599	S	31	0	31	0.00001
Lactobacillus paracasei	1597	S	13	11	24	0.00001
Lactobacillus casei	1582	S	3	0	3	0.00000
Lactobacillus frumenti	104955	S	27	0	27	0.00001
Lactobacillus ruminis	1623	S	25	0	25	0.00001
Lactobacillus sp. BHWM-4	2419772	S	19	0	19	0.00000
Lactobacillus sp. P38	2692756	S	1	0	1	0.00000
Lactobacillus acidophilus	1579	S	19	5	24	0.00001
Lactobacillus hordei	468911	S	18	0	18	0.00000
Lactobacillus delbrueckii	1584	S	17	0	17	0.00000
Lactobacillus kefiri	33962	S	17	0	17	0.00000
Lactobacillus jinshani	1720083	S	15	0	15	0.00000
Lactobacillus paracollinoides	240427	S	15	0	15	0.00000
Lactobacillus backii	375175	S	14	0	14	0.00000
Lactobacillus pentosus	1589	S	14	0	14	0.00000
Lactobacillus fuchuensis	164393	S	11	0	11	0.00000
Lactobacillus nagelii	82688	S	10	0	10	0.00000
Lactobacillus salivarius	1624	S	9	0	9	0.00000
Lactobacillus coryniformis	1610	S	8	0	8	0.00000
Lactobacillus manihotivorans	88233	S	6	0	6	0.00000
Lactobacillus acetotolerans	1600	S	5	0	5	0.00000
Lactobacillus gallinarum	52242	S	5	0	5	0.00000
Lactobacillus kunkeei	148814	S	5	0	5	0.00000
Lactobacillus mucosae	97478	S	5	0	5	0.00000
Lactobacillus gastricus	227942	S	4	0	4	0.00000
Lactobacillus curvatus	28038	S	4	0	4	0.00000
Lactobacillus bombi	1303590	S	4	0	4	0.00000
Lactobacillus rossiae	231049	S	3	0	3	0.00000
Lactobacillus lindneri	53444	S	3	0	3	0.00000
Lactobacillus acidipiscis	89059	S	2	0	2	0.00000
Lactobacillus crustorum	392416	S	2	0	2	0.00000
Lactobacillus oligofermentans	293371	S	2	0	2	0.00000
Lactobacillus zymae	267363	S	2	0	2	0.00000
Lactobacillus amylovorus	1604	S	2	0	2	0.00000
Lactobacillus fructivorans	1614	S	2	0	2	0.00000
Lactobacillus paraplantarum	60520	S	2	0	2	0.00000
Lactobacillus pontis	35787	S	2	0	2	0.00000
Lactobacillus nenjiangensis	1296540	S	2	0	2	0.00000
Lactobacillus kefiranofaciens	267818	S	1	0	1	0.00000
Lactobacillus murinus	1622	S	1	0	1	0.00000
Lactobacillus vaginalis	1633	S	1	0	1	0.00000
Lactobacillus bifermentans	1607	S	1	0	1	0.00000
Lactobacillus iners	147802	S	1	0	1	0.00000
Lactobacillus heilongjiangensis	1074467	S	1	0	1	0.00000
Lactobacillus crispatus	47770	S	1	0	1	0.00000
Lactobacillus kullabergensis	1218493	S	1	0	1	0.00000
Lactobacillus amylolyticus	83683	S	1	0	1	0.00000
Pediococcus pentosaceus	1255	S	11	0	11	0.00000
Pediococcus acidilactici	1254	S	11	0	11	0.00000
Pediococcus damnosus	51663	S	6	0	6	0.00000
Pediococcus inopinatus	114090	S	2	0	2	0.00000
Enterococcus faecalis	1351	S	210149	7754	217903	0.05313
Enterococcus faecium	1352	S	272	522	794	0.00019
Enterococcus avium	33945	S	148	4	152	0.00004
Enterococcus mundtii	53346	S	26	0	26	0.00001
Enterococcus durans	53345	S	6	0	6	0.00000
Enterococcus hirae	1354	S	2	0	2	0.00000
Enterococcus wangshanyuanii	2005703	S	2	0	2	0.00000
Enterococcus cecorum	44008	S	1	0	1	0.00000
Enterococcus gilvus	160453	S	1	0	1	0.00000
Enterococcus thailandicus	417368	S	1	0	1	0.00000
Enterococcus saigonensis	1805431	S	1	0	1	0.00000
Vagococcus sp. CF-49	2562451	S	5	0	5	0.00000
Vagococcus sp. MN-17	2571750	S	4	0	4	0.00000
Vagococcus sp. HDW17A	2714946	S	2	0	2	0.00000
Vagococcus sp. HDW17B	2714947	S	2	0	2	0.00000
Vagococcus teuberi	519472	S	3	0	3	0.00000
Vagococcus penaei	633807	S	3	0	3	0.00000
Tetragenococcus koreensis	290335	S	3	0	3	0.00000
Tetragenococcus halophilus	51669	S	1	0	1	0.00000
Tetragenococcus osmophilus	526944	S	1	0	1	0.00000
Melissococcus plutonius	33970	S	3	0	3	0.00000
Streptococcus thermophilus	1308	S	614	50	664	0.00016
Streptococcus sp. LPB0220	2610896	S	32	8	40	0.00001
Streptococcus sp. HSISM1	1316408	S	9	2	11	0.00000
Streptococcus sp. HSISS3	1316412	S	5	7	12	0.00000
Streptococcus sp. A12	1759399	S	4	0	4	0.00000
Streptococcus sp. oral taxon 431	712633	S	2	0	2	0.00000
Streptococcus sp. 116-D4	2598453	S	1	0	1	0.00000
Streptococcus suis	1307	S	70	1	71	0.00002
Streptococcus mitis	28037	S	32	0	32	0.00001
Streptococcus ratti	1341	S	27	0	27	0.00001
Streptococcus pyogenes	1314	S	24	0	24	0.00001
Streptococcus pneumoniae	1313	S	17	0	17	0.00000
Streptococcus constellatus	76860	S	8	142	150	0.00004
Streptococcus gallolyticus	315405	S	4	0	4	0.00000
Streptococcus agalactiae	1311	S	4	0	4	0.00000
Streptococcus sobrinus	1310	S	3	0	3	0.00000
Streptococcus oralis	1303	S	2	0	2	0.00000
Streptococcus salivarius	1304	S	2	0	2	0.00000
Streptococcus porcinus	1340	S	1	0	1	0.00000
Streptococcus ferus	1345	S	1	0	1	0.00000
Streptococcus iniae	1346	S	1	0	1	0.00000
Streptococcus parauberis	1348	S	1	0	1	0.00000
Lactococcus lactis	1358	S	19	1	20	0.00001
Lactococcus piscium	1364	S	11	1	12	0.00000
Lactococcus sp. KACC 19320	2592653	S	1	3	4	0.00000
Lactococcus raffinolactis	1366	S	2	0	2	0.00000
Lactococcus garvieae	1363	S	1	0	1	0.00000
Weissella cibaria	137591	S	6	0	6	0.00000
Weissella hellenica	46256	S	4	0	4	0.00000
Weissella paramesenteroides	1249	S	1	0	1	0.00000
Weissella soli	155866	S	1	0	1	0.00000
Weissella koreensis	165096	S	1	0	1	0.00000
Weissella jogaejeotgali	1631871	S	1	0	1	0.00000
Weissella cryptocerci	2506420	S	1	0	1	0.00000
Oenococcus kitaharae	336988	S	2	0	2	0.00000
Oenococcus oeni	1247	S	1	2	3	0.00000
Leuconostoc mesenteroides	1245	S	2	2	4	0.00000
Leuconostoc gelidum	1244	S	1	0	1	0.00000
Carnobacterium maltaromaticum	2751	S	8	0	8	0.00000
Carnobacterium divergens	2748	S	3	0	3	0.00000
Carnobacterium sp. CP1	1564681	S	1	0	1	0.00000
Dolosigranulum pigrum	29394	S	3	0	3	0.00000
Jeotgalibaca ciconiae	2496265	S	1	1	2	0.00000
Marinilactibacillus sp. 15R	1911586	S	1	0	1	0.00000
Aerococcus urinaehominis	128944	S	4	0	4	0.00000
Aerococcus urinae	1376	S	1	0	1	0.00000
Aerococcus sanguinicola	119206	S	1	0	1	0.00000
Hungatella hathewayi	154046	S	100	0	100	0.00002
Clostridium tetani	1513	S	34	0	34	0.00001
Clostridium sp. MF28	1702238	S	19	4	23	0.00001
Clostridium sp. JN-9	2507159	S	4	0	4	0.00000
Clostridium sp. DL-VIII	641107	S	1	0	1	0.00000
Clostridium sp. JN500901	2068654	S	1	0	1	0.00000
Clostridium butyricum	1492	S	11	0	11	0.00000
Clostridium isatidis	182773	S	11	0	11	0.00000
Clostridium botulinum	1491	S	6	0	6	0.00000
Clostridium beijerinckii	1520	S	1	0	1	0.00000
Clostridium carboxidivorans	217159	S	1	0	1	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	1	0	1	0.00000
Caloranaerobacter azorensis	116090	S	1	0	1	0.00000
Crassaminicella sp. SY095	2599308	S	1	0	1	0.00000
Faecalibacterium prausnitzii	853	S	44	1	45	0.00001
Flavonifractor plautii	292800	S	30	0	30	0.00001
Ethanoligenens harbinense	253239	S	24	0	24	0.00001
Ruthenibacterium lactatiformans	1550024	S	5	0	5	0.00000
Ruminococcus sp. JE7A12	2564099	S	1	0	1	0.00000
Caproiciproducens sp. NJN-50	2507162	S	1	0	1	0.00000
Desulfitobacterium hafniense	49338	S	26	0	26	0.00001
Desulfitobacterium dichloroeliminans	233055	S	1	0	1	0.00000
Desulfosporosinus meridiei	79209	S	5	1	6	0.00000
Peptococcaceae bacterium DCMF	1761012	S	1	0	1	0.00000
Candidatus Desulforudis audaxviator	471827	S	1	0	1	0.00000
Butyrivibrio proteoclasticus	43305	S	16	0	16	0.00000
Butyrivibrio fibrisolvens	831	S	1	0	1	0.00000
Roseburia hominis	301301	S	7	0	7	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	4	0	4	0.00000
Enterocloster bolteae	208479	S	3	0	3	0.00000
[Clostridium] hylemonae	89153	S	1	0	1	0.00000
Lachnoclostridium phocaeense	1871021	S	1	0	1	0.00000
Candidatus Syntrophocurvum alkaliphilum	2293317	S	25	0	25	0.00001
Romboutsia hominis	1507512	S	16	0	16	0.00000
Clostridioides difficile	1496	S	2	24	26	0.00001
Peptacetobacter hiranonis	89152	S	1	0	1	0.00000
Heliorestis convoluta	356322	S	7	1	8	0.00000
Heliobacterium modesticaldum	35701	S	2	0	2	0.00000
[Eubacterium] cellulosolvens	29322	S	4	0	4	0.00000
Eubacterium limosum	1736	S	3	1	4	0.00000
Symbiobacterium thermophilum	2734	S	8	0	8	0.00000
Oscillibacter valericigenes	351091	S	3	1	4	0.00000
Thermaerobacter marianensis	73919	S	2	0	2	0.00000
Thermaerobacter sp. PB12/4term	2293838	S	1	0	1	0.00000
Christensenella sp. Marseille-P3954	2086585	S	1	0	1	0.00000
Caldicellulosiruptor owensensis	55205	S	2	0	2	0.00000
Caldicellulosiruptor kronotskyensis	413889	S	2	0	2	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	2	0	2	0.00000
Thermacetogenium phaeum	85874	S	2	0	2	0.00000
Moorella thermoacetica	1525	S	1	0	1	0.00000
Mahella australiensis	252966	S	2	0	2	0.00000
Thermodesulfobium narugense	184064	S	1	0	1	0.00000
