name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. 6(2017)	1197460	S	650	6	656	0.00017
Bradyrhizobium sp. S23321	335659	S	548	187	735	0.00019
Bradyrhizobium sp. 58S1	1404864	S	511	172	683	0.00018
Bradyrhizobium sp. WSM471	319017	S	510	224	734	0.00019
Bradyrhizobium sp. SK17	2057741	S	374	18	392	0.00010
Bradyrhizobium sp. ORS 285	115808	S	326	3	329	0.00009
Bradyrhizobium sp. ORS 278	114615	S	281	3	284	0.00007
Bradyrhizobium sp. SG09	2599805	S	205	391	596	0.00016
Bradyrhizobium sp. TM102	2599819	S	181	316	497	0.00013
Bradyrhizobium japonicum	375	S	57838	14255	72093	0.01891
Bradyrhizobium diazoefficiens	1355477	S	5630	2418	8048	0.00211
Bradyrhizobium zhanjiangense	1325107	S	1212	12	1224	0.00032
Bradyrhizobium guangzhouense	1325095	S	1211	103	1314	0.00034
Bradyrhizobium symbiodeficiens	1404367	S	1172	28	1200	0.00031
Bradyrhizobium guangdongense	1325090	S	915	94	1009	0.00026
Bradyrhizobium betae	244734	S	910	65	975	0.00026
Bradyrhizobium guangxiense	1325115	S	863	71	934	0.00025
Bradyrhizobium erythrophlei	1437360	S	813	2	815	0.00021
Bradyrhizobium amphicarpaeae	1404768	S	588	17	605	0.00016
Bradyrhizobium ottawaense	931866	S	411	692	1103	0.00029
Bradyrhizobium elkanii	29448	S	372	9	381	0.00010
Bradyrhizobium oligotrophicum	44255	S	296	2	298	0.00008
Bradyrhizobium lablabi	722472	S	260	104	364	0.00010
Bradyrhizobium icense	1274631	S	247	2	249	0.00007
Bradyrhizobium paxllaeri	190148	S	228	2	230	0.00006
Bradyrhizobium canariense	255045	S	186	0	186	0.00005
Bosea sp. F3-2	2599640	S	274	37	311	0.00008
Bosea sp. RAC05	1842539	S	254	30	284	0.00007
Bosea sp. Tri-49	1867715	S	228	15	243	0.00006
Bosea sp. PAMC 26642	1792307	S	206	11	217	0.00006
Bosea sp. AS-1	2015316	S	202	30	232	0.00006
Bosea sp. ANAM02	2020412	S	180	30	210	0.00006
Bosea vaviloviae	1526658	S	372	29	401	0.00011
Rhodopseudomonas palustris	1076	S	695	10	705	0.00018
Nitrobacter hamburgensis	912	S	109	0	109	0.00003
Nitrobacter winogradskyi	913	S	42	0	42	0.00001
Tardiphaga sp. vice352	2592816	S	7	97	104	0.00003
Tardiphaga sp. vice278	2592815	S	3	32	35	0.00001
Variibacter gotjawalensis	1333996	S	100	0	100	0.00003
Afipia sp. GAS231	1882747	S	84	2	86	0.00002
Bradyrhizobiaceae bacterium SG-6C	709797	S	60	0	60	0.00002
Oligotropha carboxidovorans	40137	S	51	44	95	0.00003
Rhizobium sp. ACO-34A	1571470	S	99	3	102	0.00003
Rhizobium sp. WL3	2603277	S	79	2	81	0.00002
Rhizobium sp. 11515TR	2028343	S	63	1	64	0.00002
Rhizobium sp. NXC24	2048897	S	45	0	45	0.00001
Rhizobium sp. NXC14	1981173	S	35	5	40	0.00001
Rhizobium sp. CIAT894	2020312	S	30	5	35	0.00001
Rhizobium sp. ADMK78	1813451	S	26	0	26	0.00001
Rhizobium sp. Khangiran2	1435607	S	25	14	39	0.00001
Rhizobium sp. IE4771	1301032	S	18	25	43	0.00001
Rhizobium sp. TCK	136098	S	9	22	31	0.00001
Rhizobium sp. JKLM12A2	2583231	S	9	31	40	0.00001
Rhizobium sp. TAL182	2020313	S	9	25	34	0.00001
Rhizobium sp. NIBRBAC000502774	2590777	S	6	28	34	0.00001
Rhizobium sp. Kim5	2020311	S	6	10	16	0.00000
Rhizobium sp. Y9	1914541	S	5	18	23	0.00001
Rhizobium sp. S41	1869170	S	4	34	38	0.00001
Rhizobium sp. JKLM13E	2582918	S	4	13	17	0.00000
Rhizobium sp. JKLM19E	2583232	S	4	10	14	0.00000
Rhizobium sp. IRBG74	424182	S	3	14	17	0.00000
Rhizobium sp. N324	1703969	S	2	63	65	0.00002
Rhizobium leguminosarum	384	S	367	112	479	0.00013
Rhizobium etli	29449	S	96	72	168	0.00004
Rhizobium grahamii	1120045	S	69	1	70	0.00002
Rhizobium pseudoryzae	379684	S	65	1	66	0.00002
Rhizobium rhizoryzae	451876	S	58	1	59	0.00002
Rhizobium favelukesii	348824	S	58	2	60	0.00002
Rhizobium jaguaris	1312183	S	56	0	56	0.00001
Rhizobium gallicum	56730	S	55	1	56	0.00001
Rhizobium tropici	398	S	55	10	65	0.00002
Rhizobium phaseoli	396	S	47	98	145	0.00004
Rhizobium daejeonense	240521	S	44	1	45	0.00001
Rhizobium acidisoli	1538158	S	36	20	56	0.00001
Rhizobium pusense	648995	S	33	103	136	0.00004
Rhizobium flavum	1335061	S	21	10	31	0.00001
Rhizobium oryzihabitans	2267833	S	20	5	25	0.00001
Agrobacterium tumefaciens	358	S	359	260	619	0.00016
Agrobacterium fabrum	1176649	S	36	33	69	0.00002
Agrobacterium sp. T29	2580515	S	18	6	24	0.00001
Agrobacterium sp. MA01	2664893	S	14	31	45	0.00001
Agrobacterium sp. CGMCC 11546	2579248	S	6	10	16	0.00000
Agrobacterium sp. RAC06	1842536	S	4	9	13	0.00000
Agrobacterium sp. H13-3	861208	S	3	13	16	0.00000
Agrobacterium larrymoorei	160699	S	66	1	67	0.00002
Agrobacterium vitis	373	S	62	0	62	0.00002
Agrobacterium rhizogenes	359	S	26	2	28	0.00001
Neorhizobium sp. NCHU2750	1825976	S	76	10	86	0.00002
Neorhizobium sp. SOG26	2060726	S	57	1	58	0.00002
Neorhizobium galegae	399	S	125	2	127	0.00003
Sinorhizobium fredii	380	S	246	130	376	0.00010
Sinorhizobium meliloti	382	S	145	6	151	0.00004
Sinorhizobium sp. RAC02	1842534	S	76	1	77	0.00002
Sinorhizobium medicae	110321	S	44	1	45	0.00001
Sinorhizobium americanum	194963	S	42	1	43	0.00001
Ensifer adhaerens	106592	S	183	6	189	0.00005
Ensifer sojae	716925	S	72	19	91	0.00002
Ensifer alkalisoli	1752398	S	66	2	68	0.00002
Shinella sp. HZN7	879274	S	142	14	156	0.00004
Georhizobium profundi	2341112	S	118	4	122	0.00003
Candidatus Liberibacter africanus	34020	S	5	0	5	0.00000
Candidatus Liberibacter solanacearum	556287	S	1	0	1	0.00000
arsenite-oxidising bacterium NT-25	97707	S	3	239	242	0.00006
Methylobacterium sp. 4-46	426117	S	297	5	302	0.00008
Methylobacterium sp. 17Sr1-43	2202828	S	221	10	231	0.00006
Methylobacterium sp. WL1	2603276	S	153	6	159	0.00004
Methylobacterium sp. 17Sr1-1	2202826	S	147	20	167	0.00004
Methylobacterium sp. AMS5	925818	S	63	43	106	0.00003
Methylobacterium sp. C1	1479019	S	35	255	290	0.00008
Methylobacterium sp. DM1	2067957	S	28	120	148	0.00004
Methylobacterium sp. XJLW	739141	S	2	43	45	0.00001
Methylobacterium nodulans	114616	S	233	2	235	0.00006
Methylobacterium aquaticum	270351	S	218	24	242	0.00006
Methylobacterium durans	2202825	S	217	4	221	0.00006
Methylobacterium currus	2051553	S	192	38	230	0.00006
Methylobacterium brachiatum	269660	S	167	43	210	0.00006
Methylobacterium terrae	2202827	S	156	17	173	0.00005
Methylobacterium mesophilicum	39956	S	152	7	159	0.00004
Methylobacterium radiotolerans	31998	S	44	226	270	0.00007
Methylobacterium phyllosphaerae	418223	S	22	85	107	0.00003
Methylobacterium oryzae	334852	S	6	154	160	0.00004
Microvirga sp. HR1	2651334	S	203	18	221	0.00006
Microvirga sp. 17 mud 1-3	2082949	S	136	14	150	0.00004
Microvirga ossetica	1882682	S	196	8	204	0.00005
Methylorubrum populi	223967	S	230	72	302	0.00008
Methylorubrum extorquens	408	S	138	183	321	0.00008
Methylorubrum zatmanii	29429	S	9	32	41	0.00001
Starkeya novella	921	S	249	42	291	0.00008
Starkeya sp. ORNL1	2709380	S	182	11	193	0.00005
Pseudolabrys taiwanensis	331696	S	153	4	157	0.00004
Pseudolabrys sp. FHR47	2562284	S	146	4	150	0.00004
Ancylobacter pratisalsi	1745854	S	150	12	162	0.00004
Ancylobacter sp. TS-1	1850374	S	139	25	164	0.00004
Xanthobacter autotrophicus	280	S	292	28	320	0.00008
Azorhizobium caulinodans	7	S	237	13	250	0.00007
Labrys neptuniae	376174	S	167	0	167	0.00004
Devosia sp. A16	1736675	S	114	4	118	0.00003
Devosia sp. 1566	2499144	S	66	7	73	0.00002
Devosia sp. I507	2083786	S	49	3	52	0.00001
Devosia ginsengisoli	400770	S	74	1	75	0.00002
Blastochloris tepida	2233851	S	140	8	148	0.00004
Blastochloris viridis	1079	S	106	6	112	0.00003
Rhodoplanes sp. Z2-YC6860	674703	S	233	1	234	0.00006
Hyphomicrobium denitrificans	53399	S	110	3	113	0.00003
Hyphomicrobium nitrativorans	1427356	S	45	0	45	0.00001
Hyphomicrobium sp. MC1	717785	S	42	0	42	0.00001
Rhodomicrobium vannielii	1069	S	101	0	101	0.00003
Youhaiella tibetensis	1447062	S	79	2	81	0.00002
Pelagibacterium halotolerans	531813	S	34	1	35	0.00001
Candidatus Filomicrobium marinum	1608628	S	25	0	25	0.00001
Maritalea myrionectae	454601	S	22	0	22	0.00001
Methylocystis bryophila	655015	S	88	2	90	0.00002
Methylocystis rosea	173366	S	85	11	96	0.00003
Methylocystis parvus	134	S	71	2	73	0.00002
Methylocystis heyeri	391905	S	47	1	48	0.00001
Methylocystis sp. SC2	187303	S	16	4	20	0.00001
Methylosinus trichosporium	426	S	82	9	91	0.00002
Methylosinus sp. C49	2699395	S	67	8	75	0.00002
Terasakiella sp. SH-1	2560057	S	3	0	3	0.00000
Nordella sp. HKS 07	2712222	S	121	0	121	0.00003
Hartmannibacter diazotrophicus	1482074	S	114	1	115	0.00003
Pseudorhodoplanes sinuspersici	1235591	S	102	0	102	0.00003
Methyloligella sp. GL2	2742204	S	80	1	81	0.00002
Methyloceanibacter sp. wino2	2170729	S	41	7	48	0.00001
Methyloceanibacter caenitepidi	1384459	S	18	3	21	0.00001
Candidatus Hodgkinia cicadicola	573658	S	1	0	1	0.00000
Beijerinckiaceae bacterium RH AL1	2572036	S	197	5	202	0.00005
Beijerinckiaceae bacterium	1978229	S	25	0	25	0.00001
Methylocella tundrae	227605	S	77	1	78	0.00002
Methylocella silvestris	199596	S	45	0	45	0.00001
Methylovirgula ligni	569860	S	55	0	55	0.00001
Beijerinckia indica	533	S	49	0	49	0.00001
Martelella sp. AD-3	686597	S	97	13	110	0.00003
Martelella mediterranea	293089	S	87	10	97	0.00003
Martelella endophytica	1486262	S	59	1	60	0.00002
Aureimonas sp. AU20	1349819	S	153	0	153	0.00004
Chelatococcus sp. CO-6	1702325	S	204	49	253	0.00007
Chelatococcus daeguensis	444444	S	99	27	126	0.00003
Pyruvatibacter mobilis	1712261	S	115	1	116	0.00003
Parvibaculum lavamentivorans	256618	S	87	4	91	0.00002
Rhodobiaceae bacterium	2026785	S	28	0	28	0.00001
Candidatus Phaeomarinobacter ectocarpi	1458461	S	26	0	26	0.00001
Ochrobactrum anthropi	529	S	47	20	67	0.00002
Ochrobactrum pituitosum	571256	S	23	7	30	0.00001
Ochrobactrum quorumnocens	271865	S	17	0	17	0.00000
Ochrobactrum pseudogrignonense	419475	S	10	3	13	0.00000
Brucella sp. 09RB8910	1844051	S	3	22	25	0.00001
Brucella sp. 10RB9215	1149953	S	2	14	16	0.00000
Brucella sp. 141012304	1885919	S	1	8	9	0.00000
Brucella sp. 2280	2592625	S	1	8	9	0.00000
Lichenihabitans psoromatis	2528642	S	134	0	134	0.00004
Breoghania sp. L-A4	2304600	S	107	0	107	0.00003
Cohaesibacter sp. ES.047	1798205	S	15	0	15	0.00000
Bartonella australis	388640	S	9	0	9	0.00000
Bartonella apis	1686310	S	4	0	4	0.00000
Bartonella ancashensis	1318743	S	3	0	3	0.00000
Bartonella henselae	38323	S	2	0	2	0.00000
Bartonella schoenbuchensis	165694	S	1	0	1	0.00000
Bartonella bovis	155194	S	1	0	1	0.00000
Sphingobium yanoikuyae	13690	S	112964	25947	138911	0.03643
Sphingobium sp. PAMC28499	2565554	S	13307	2133	15440	0.00405
Sphingobium sp. YG1	2082188	S	1254	74	1328	0.00035
Sphingobium sp. LF-16	2185111	S	1072	2450	3522	0.00092
Sphingobium sp. CAP-1	2676077	S	635	63	698	0.00018
Sphingobium sp. RAC03	1843368	S	557	8	565	0.00015
Sphingobium sp. TKS	1315974	S	515	92	607	0.00016
Sphingobium sp. EP60837	1855519	S	330	11	341	0.00009
Sphingobium sp. MI1205	407020	S	216	54	270	0.00007
Sphingobium sp. SYK-6	627192	S	168	6	174	0.00005
Sphingobium sp. YBL2	484429	S	148	181	329	0.00009
Sphingobium sp. RSMS	520734	S	121	178	299	0.00008
Sphingobium sp. SCG-1	2072936	S	116	0	116	0.00003
Sphingobium baderi	1332080	S	549	121	670	0.00018
Sphingobium amiense	135719	S	408	89	497	0.00013
Sphingobium cloacae	120107	S	392	76	468	0.00012
Sphingobium fuliginis	336203	S	370	113	483	0.00013
Sphingobium hydrophobicum	1673076	S	337	34	371	0.00010
Sphingobium chlorophenolicum	46429	S	213	11	224	0.00006
Sphingobium herbicidovorans	76947	S	188	20	208	0.00005
Sphingobium indicum	332055	S	126	30	156	0.00004
Sphingobium japonicum	332056	S	75	14	89	0.00002
Sphingomonas sp. IC081	304378	S	343	26	369	0.00010
Sphingomonas sp. LK11	1390395	S	252	11	263	0.00007
Sphingomonas sp. AP4-R1	2735134	S	132	0	132	0.00003
Sphingomonas sp. LMO-1	2681549	S	130	1	131	0.00003
Sphingomonas sp. CL5.1	2653203	S	118	3	121	0.00003
Sphingomonas sp. Cra20	1327635	S	117	1	118	0.00003
Sphingomonas sp. MM-1	745310	S	108	21	129	0.00003
Sphingomonas sp. KC8	1030157	S	104	37	141	0.00004
Sphingomonas sp. AAP5	1523415	S	82	3	85	0.00002
Sphingomonas sp. LM7	1938607	S	79	1	80	0.00002
Sphingomonas sp. MK52	2711156	S	76	0	76	0.00002
Sphingomonas sp. FARSPH	2219696	S	64	17	81	0.00002
Sphingomonas sp. C8-2	2492837	S	59	24	83	0.00002
Sphingomonas sp. HMP9	1517554	S	59	6	65	0.00002
Sphingomonas sp. C33	2698679	S	57	0	57	0.00002
Sphingomonas sp. HDW15C	2714944	S	55	0	55	0.00001
Sphingomonas sp. NIC1	1961362	S	54	29	83	0.00002
Sphingomonas sp. XS-10	2599297	S	41	0	41	0.00001
Sphingomonas sp. HDW15B	2714943	S	40	0	40	0.00001
Sphingomonas sp. PAMC26645	2565555	S	33	2	35	0.00001
Sphingomonas sp. YZ-8	2319844	S	30	0	30	0.00001
Sphingomonas sp. HKS19	1813879	S	29	0	29	0.00001
Sphingomonas sp. HDW15A	2714942	S	28	0	28	0.00001
Sphingomonas sp. AE3	2594473	S	24	0	24	0.00001
Sphingomonas sp. HMP6	1517551	S	23	0	23	0.00001
Sphingomonas sp. CSW-10	2698828	S	19	0	19	0.00001
Sphingomonas koreensis	93064	S	1404	181	1585	0.00042
Sphingomonas sanxanigenens	397260	S	472	40	512	0.00013
Sphingomonas wittichii	160791	S	191	16	207	0.00005
Sphingomonas panacis	1560345	S	110	0	110	0.00003
Sphingomonas melonis	152682	S	106	127	233	0.00006
Sphingomonas hengshuiensis	1609977	S	86	0	86	0.00002
Sphingomonas paucimobilis	13689	S	70	5	75	0.00002
Sphingomonas ginsengisoli An et al. 2013	363835	S	65	0	65	0.00002
Sphingomonas taxi	1549858	S	59	0	59	0.00002
Sphingomonas insulae	424800	S	49	0	49	0.00001
Sphingomonas indica	941907	S	47	0	47	0.00001
Sphingomonas echinoides	59803	S	3	31	34	0.00001
Novosphingobium sp. THN1	1016987	S	185	6	191	0.00005
Novosphingobium sp. ABRDHK2	2571749	S	181	15	196	0.00005
Novosphingobium sp. P6W	1609758	S	154	1	155	0.00004
Novosphingobium sp. PP1Y	702113	S	41	23	64	0.00002
Novosphingobium sp. Gsoil 351	2675225	S	33	0	33	0.00001
Novosphingobium resinovorum	158500	S	178	16	194	0.00005
Novosphingobium aromaticivorans	48935	S	65	2	67	0.00002
Novosphingobium pentaromativorans	205844	S	55	30	85	0.00002
Novosphingobium tardaugens	169176	S	47	2	49	0.00001
Novosphingobium ginsenosidimutans	1176536	S	35	0	35	0.00001
Sphingopyxis sp. MG	1866325	S	124	110	234	0.00006
Sphingopyxis sp. QXT-31	1357916	S	62	1	63	0.00002
Sphingopyxis sp. FD7	1914525	S	36	2	38	0.00001
Sphingopyxis sp. PAMC25046	2565556	S	34	3	37	0.00001
Sphingopyxis sp. EG6	1874061	S	28	4	32	0.00001
Sphingopyxis sp. 113P3	292913	S	24	2	26	0.00001
Sphingopyxis sp. LPB0140	1913578	S	2	0	2	0.00000
Sphingopyxis macrogoltabida	33050	S	144	8	152	0.00004
Sphingopyxis fribergensis	1515612	S	87	3	90	0.00002
Sphingopyxis lindanitolerans	2054227	S	63	4	67	0.00002
Sphingopyxis granuli	267128	S	62	33	95	0.00003
Sphingopyxis alaskensis	117207	S	47	0	47	0.00001
Sphingosinicella sp. BN140058	1892855	S	95	0	95	0.00002
Sphingosinicella microcystinivorans	335406	S	86	0	86	0.00002
Rhizorhabdus dicambivorans	1850238	S	113	14	127	0.00003
Sphingorhabdus sp. M41	1806885	S	17	0	17	0.00000
Sphingorhabdus sp. YGSMI21	2077182	S	16	1	17	0.00000
Sphingorhabdus sp. SMR4y	2584094	S	13	1	14	0.00000
Sphingorhabdus sp. JK6	2725558	S	6	0	6	0.00000
Sphingorhabdus lacus	392610	S	34	0	34	0.00001
Tardibacter chloracetimidivorans	1921510	S	89	16	105	0.00003
Blastomonas fulva	1550728	S	33	19	52	0.00001
Blastomonas sp. RAC04	1842535	S	17	8	25	0.00001
Sphingosinithalassobacter sp. zrk23	2711215	S	63	0	63	0.00002
Parasphingopyxis algicola	2026624	S	42	0	42	0.00001
Parasphingopyxis sp. CP4	2724527	S	9	0	9	0.00000
Zymomonas mobilis	542	S	48	7	55	0.00001
Citromicrobium sp. JL477	1634516	S	38	0	38	0.00001
Altererythrobacter sp. B11	2060312	S	48	6	54	0.00001
Altererythrobacter sp. TH136	2067415	S	45	3	48	0.00001
Altererythrobacter sp. NS1	2338327	S	34	3	37	0.00001
Altererythrobacter sp. BO-6	2604537	S	24	0	24	0.00001
Altererythrobacter sp. ZODW24	2185142	S	10	0	10	0.00000
Altererythrobacter marensis	543877	S	41	1	42	0.00001
Altererythrobacter namhicola	645517	S	29	0	29	0.00001
Altererythrobacter atlanticus	1267766	S	22	9	31	0.00001
Altererythrobacter mangrovi	1982042	S	22	0	22	0.00001
Altererythrobacter epoxidivorans	361183	S	21	3	24	0.00001
Altererythrobacter dongtanensis	692370	S	21	1	22	0.00001
Altererythrobacter ishigakiensis	476157	S	5	0	5	0.00000
Erythrobacter sp. HL-111	1798193	S	50	0	50	0.00001
Erythrobacter sp. EB310	2739433	S	25	2	27	0.00001
Erythrobacter sp. HKB08	2502843	S	17	0	17	0.00000
Erythrobacter sp. KY5	2011159	S	14	0	14	0.00000
Erythrobacter sp. THAF29	2587851	S	9	0	9	0.00000
Erythrobacter flavus	192812	S	45	9	54	0.00001
Erythrobacter litoralis	39960	S	38	1	39	0.00001
Erythrobacter aureus	2182384	S	35	0	35	0.00001
Erythrobacter gangjinensis	502682	S	31	0	31	0.00001
Erythrobacter seohaensis	266951	S	27	1	28	0.00001
Erythrobacter atlanticus	1648404	S	18	4	22	0.00001
Porphyrobacter sp. CACIAM 03H1	2003315	S	59	2	61	0.00002
Porphyrobacter sp. LM 6	1896196	S	56	4	60	0.00002
Porphyrobacter sp. YT40	2547601	S	36	6	42	0.00001
Porphyrobacter sp. HT-58-2	2023229	S	33	1	34	0.00001
Porphyrobacter neustonensis	1112	S	45	1	46	0.00001
Croceicoccus naphthovorans	1348774	S	64	21	85	0.00002
Croceicoccus marinus	450378	S	58	20	78	0.00002
Qipengyuania sediminis	1532023	S	59	0	59	0.00002
Roseomonas gilardii	257708	S	4584	779	5363	0.00141
Roseomonas sp. FDAARGOS_362	2018065	S	554	2869	3423	0.00090
Roseomonas mucosa	207340	S	475	2702	3177	0.00083
Komagataeibacter xylinus	28448	S	256	596	852	0.00022
Komagataeibacter saccharivorans	265959	S	102	41	143	0.00004
Komagataeibacter europaeus	33995	S	75	53	128	0.00003
Komagataeibacter nataicola	265960	S	73	27	100	0.00003
Komagataeibacter medellinensis	1177712	S	66	69	135	0.00004
Komagataeibacter hansenii	436	S	65	19	84	0.00002
Komagataeibacter oboediens	65958	S	57	10	67	0.00002
Acidiphilium multivorum	62140	S	79	255	334	0.00009
Acidiphilium cryptum	524	S	71	247	318	0.00008
Stella humosa	94	S	531	23	554	0.00015
Acetobacter aceti	435	S	96	9	105	0.00003
Acetobacter persici	1076596	S	76	8	84	0.00002
Acetobacter sp. KACC 21233	2592655	S	67	13	80	0.00002
Acetobacter ghanensis	431306	S	42	11	53	0.00001
Acetobacter senegalensis	446692	S	19	35	54	0.00001
Acetobacter pasteurianus	438	S	15	61	76	0.00002
Acetobacter tropicalis	104102	S	10	20	30	0.00001
Acetobacter orientalis	146474	S	8	0	8	0.00000
Acetobacter oryzoeni	2500548	S	5	17	22	0.00001
Acetobacter ascendens	481146	S	1	1	2	0.00000
Gluconacetobacter diazotrophicus	33996	S	442	49	491	0.00013
Acetobacteraceae bacterium	1909293	S	407	3	410	0.00011
Acidibrevibacterium fodinaquatile	1969806	S	375	14	389	0.00010
Granulibacter bethesdensis	364410	S	363	8	371	0.00010
Gluconobacter oxydans	442	S	181	110	291	0.00008
Gluconobacter albidus	318683	S	75	7	82	0.00002
Gluconobacter thailandicus	257438	S	9	3	12	0.00000
Neoasaia chiangmaiensis	320497	S	114	21	135	0.00004
Kozakia baliensis	153496	S	93	42	135	0.00004
Asaia bogorensis	91915	S	85	5	90	0.00002
Parasaccharibacter apium	1510841	S	78	1	79	0.00002
Swingsia sp. F3b2	2558361	S	36	0	36	0.00001
Swingsia samuiensis	1293412	S	2	0	2	0.00000
Neokomagataea sp. Ha5	2558360	S	33	0	33	0.00001
Neokomagataea tanensis	661191	S	2	0	2	0.00000
Bombella sp. KACC 21507	2697033	S	4	0	4	0.00000
Azospirillum sp. CFH 70021	2202148	S	320	32	352	0.00009
Azospirillum sp. TSA2s	709810	S	134	146	280	0.00007
Azospirillum sp. TSH100	652764	S	113	44	157	0.00004
Azospirillum sp. TSH58	664962	S	107	158	265	0.00007
Azospirillum brasilense	192	S	582	259	841	0.00022
Azospirillum lipoferum	193	S	243	103	346	0.00009
Azospirillum thiophilum	528244	S	201	45	246	0.00006
Azospirillum ramasamyi	682998	S	112	57	169	0.00004
Azospirillum humicireducens	1226968	S	102	57	159	0.00004
Azospirillum oryzae	286727	S	86	108	194	0.00005
Magnetospirillum sp. XM-1	1663591	S	114	23	137	0.00004
Magnetospirillum sp. ME-1	1639348	S	95	21	116	0.00003
Magnetospirillum gryphiswaldense	55518	S	173	715	888	0.00023
Magnetospirillum magneticum	84159	S	126	4	130	0.00003
Hypericibacter adhaerens	2602016	S	260	37	297	0.00008
Hypericibacter terrae	2602015	S	217	25	242	0.00006
Nitrospirillum amazonense	28077	S	405	16	421	0.00011
Rhodospirillum centenum	34018	S	258	28	286	0.00008
Rhodospirillum rubrum	1085	S	122	0	122	0.00003
Indioceanicola profundi	2220096	S	345	20	365	0.00010
Tistrella mobilis	171437	S	281	15	296	0.00008
Skermanella pratensis	2233999	S	252	13	265	0.00007
Rhodospirillaceae bacterium B3	2728875	S	233	10	243	0.00006
Ferrovibrio terrae	2594003	S	210	2	212	0.00006
Niveispirillum cyanobacteriorum	1612173	S	208	11	219	0.00006
Thalassospira marina	2048283	S	43	1	44	0.00001
Thalassospira xiamenensis	220697	S	38	1	39	0.00001
Thalassospira indica	1891279	S	15	0	15	0.00000
Pararhodospirillum photometricum	1084	S	64	2	66	0.00002
Magnetospira sp. QH-2	1288970	S	57	0	57	0.00001
Haematospirillum jordaniae	1549855	S	17	0	17	0.00000
Paracoccus sp. 2251	2560053	S	112	5	117	0.00003
Paracoccus sp. Arc7-R13	2500532	S	84	7	91	0.00002
Paracoccus sp. AK26	2589076	S	60	3	63	0.00002
Paracoccus sp. SC2-6	2259340	S	55	3	58	0.00002
Paracoccus sp. BM15	1529068	S	40	0	40	0.00001
Paracoccus sanguinis	1545044	S	105	8	113	0.00003
Paracoccus yeei	147645	S	94	79	173	0.00005
Paracoccus pantotrophus	82367	S	92	12	104	0.00003
Paracoccus zhejiangensis	1077935	S	69	8	77	0.00002
Paracoccus aminovorans	34004	S	64	6	70	0.00002
Paracoccus jeotgali	2065379	S	61	3	64	0.00002
Paracoccus denitrificans	266	S	56	11	67	0.00002
Paracoccus contaminans	1945662	S	56	5	61	0.00002
Paracoccus aminophilus	34003	S	46	1	47	0.00001
Paracoccus kondratievae	135740	S	27	2	29	0.00001
Paracoccus mutanolyticus	1499308	S	16	41	57	0.00001
Rhodobacter sphaeroides	1063	S	256	18	274	0.00007
Rhodobacter sp. CZR27	2033869	S	72	6	78	0.00002
Rhodobacter sp. LPB0142	1850250	S	52	8	60	0.00002
Rhodobacter capsulatus	1061	S	64	1	65	0.00002
Rhodobacter blasticus	1075	S	50	0	50	0.00001
Rhodobacteraceae bacterium	1904441	S	103	35	138	0.00004
Rhodobacteraceae bacterium QY30	2033435	S	57	0	57	0.00002
Rhodobacteraceae bacterium SH-1	2605946	S	54	8	62	0.00002
Rhodobacteraceae bacterium 9Alg 56	2683284	S	33	0	33	0.00001
Rhodobacteraceae bacterium BAR1	2171755	S	26	0	26	0.00001
Rhodobacteraceae bacterium SC52	2745590	S	11	1	12	0.00000
Roseovarius sp. THAF9	2587847	S	38	9	47	0.00001
Roseovarius sp. MME-070	2494550	S	33	0	33	0.00001
Roseovarius sp. THAF27	2587850	S	20	23	43	0.00001
